puzzle,category,time,date,scramble,penalty,comment
"333","Normal","17450","1642687395559","F2 D' R2 D' L2 U2 B2 L2 B2 U2 F2 R' F L' F' U B' R2 F2 U2","0",""
"333","Normal","17330","1642687436069","L2 D2 B' U2 R2 B2 F' D2 L2 U2 F' D' F2 L' R D' F2 U' F2 D' B","0",""
"333","Normal","17520","1642687522488","D2 L2 U2 B2 R2 U L2 R2 B' U2 B2 D F' D U F2 R' F U","0",""
"333","Normal","20170","1642687605105","U B2 D' F2 D R2 U2 B2 U' B2 L' D' R' D2 F U2 B2 R2 U B'","0",""
"333","Normal","19090","1642687646340","U2 L' D2 F2 L2 B2 L' F2 D2 B L' U R2 U2 F L2 F2 R' B2 D'","0",""
"333","Normal","20780","1642687685287","R L' D F D B U' F' B' R' F B2 L2 D B2 D B2 R2 D'","0",""
"333","Normal","14930","1642687718867","F' D' R F L B L' B' R2 L D2 B2 L' D2 L U2 D2 B2 L","0",""
"333","Normal","19830","1642687761392","B D' F D' R2 F U D2 R U B2 D2 B2 R2 U2 L2 F L2","0",""
"333","Normal","18490","1642687799957","R2 U F2 U2 F2 D' B2 U' F2 R2 D2 L U F' R U F L D B'","0",""
"333","Normal","19690","1642687839077","D2 B' R2 D2 F2 D2 F' R2 F R F R' B2 F' D' U L' D","0",""
"333","Normal","19010","1642687875894","L2 B2 U' F2 D' R2 U B2 L2 B2 D R F R' U L2 R B' L' D'","0",""
"333","Normal","20250","1642687932467","B' L' D2 L' F2 D2 L' D2 R' U' L2 D2 R2 U2 F' D2 B2 L2 B","0",""
"333","Normal","18300","1642688072280","B' L' B2 U' B2 R' B2 R B R' U F2 U' D' F2 L2 D2 B2 L2","0",""
"333","Normal","16270","1642688127929","F' U R' F' U2 D2 R U' D R' F' B L2 D2 F' U2 B U2 D2 L2","0",""
"333","Normal","19080","1642688230884","L2 F L F' U' R' B U' R2 B U F2 D F2 U L2 B2 R2 D B2","0",""
"333","Normal","18940","1642688861686","U2 F2 U2 L' U2 L D2 R2 F D2 B R' D F2 D2 L2 U2 R' D'","0",""
"333","Normal","19790","1642693351992","R2 D L2 D R2 D' B2 F2 L2 U2 R B' F L' U' B' F2 U F2 D L'","0",""
"333","Normal","16850","1642693386795","L2 D2 F D2 B' R2 F' D2 F2 R D B2 D U B' F' R2 D2 R' F2","0",""
"333","Normal","15190","1642693421709","U2 F' B' R B L2 F' U F2 D' R2 U2 F2 R B2 D2 L2 D2 L'","0",""
"333","Normal","17990","1642693458852","D2 R2 F' U2 B F' U2 B D F2 R' B L R D U F U' F'","0",""
"333","Normal","17050","1642693504103","R2 B U' L U' F2 D2 B D' F U2 D2 R2 D2 R L D2 R D2","0",""
"333","Normal","18120","1642693538017","R B D2 R' U' F R' L U2 L U' B2 U' F2 D' B2 D' F2 D L2","0",""
"333","Normal","19110","1642693623065","B2 D F2 R2 B2 R2 D R2 U L2 R D B' L F2 U F' R D2","0",""
"333","Normal","16240","1642693654138","R2 U2 B2 D2 B U2 R2 B' D F2 D' R B F' D B2 L D U2","0",""
"333","Normal","20680","1642693691837","B2 R2 U' R2 U' B2 D2 U L2 B2 F' D' L F2 D U F D U2 B'","0",""
"333","Normal","21530","1642693734636","B R2 F' R L' B D B D2 B2 D2 R U2 R D2 R B2 L'","0",""
"333","Normal","17440","1642693805628","F' B R2 U' B' R2 L U R' B' D R2 D L2 U2 R2 U' B2 U'","0",""
"333","Normal","21670","1642693847311","F2 D F B R2 L F2 D L' B L2 U2 F' L2 F2 R2 B' U2 B U2","0",""
"333","Normal","20510","1642693884931","B2 F' U2 F U2 L2 R2 U2 L2 B2 U' L' F D U2 R' D2 B' L2 U","0",""
"333","Normal","15370","1642693916794","D2 R2 B2 D2 F2 D' U' R B D2 B L' D' U' L F2 D F2","0",""
"333","Normal","20770","1642693956983","L2 D R2 B2 L2 R2 U B2 L2 F R' U' B2 L B' R' F R' U2 R2","0",""
"333","Normal","17580","1642693991928","U' B2 U' L2 U2 R2 U F2 U' R2 U2 B R B' L2 U F' L' U2 F R'","0",""
"333","Normal","19530","1642694029364","B L2 F2 L2 F D2 F' L D F' D B2 D' U' L2 B' R' D","0",""
"333","Normal","20700","1642694112444","U' B2 L' F2 R2 U R F B2 D F2 B2 L' B2 R' L' D2 F2 R2","0",""
"333","Normal","22170","1642694152748","B2 F2 L2 B2 D2 F2 U F2 D' F' U' B2 R' B2 R B F' R2 U R","0",""
"333","Normal","15430","1642694201130","R' L' F2 R' B' U B2 D' R' F B2 R' U2 R B2 R D2 L2 B2 L2","0",""
"333","Normal","16930","1642694339313","L D' L' F B2 L D' B L' U D2 F2 R F2 B2 D2 R2 B2 R D2 L2","0",""
"333","Normal","17730","1642694412028","L2 B' D2 F' L2 B D2 B' L2 R2 F L' B' R' F' L R' D F2 R' U'","0",""
"333","Normal","24970","1642694454769","U' B2 D2 B2 R2 U' F2 R' B' L' B R B2 R D L' R","0",""
"333","Normal","17600","1642694488713","L2 B2 R2 D L2 D' U2 B2 U F L U2 L2 B' U' R B2 U R D","0",""
"333","Normal","20390","1642694523319","L2 B2 L2 B2 R2 B D2 F R2 B' R' U' L B2 L' B' U2 R","0",""
"333","Normal","20190","1642694585563","D R2 D F2 L2 D2 U' L2 D2 R2 B' F D L' F' U B L' U R","0",""
"333","Normal","17560","1642694623900","U2 L2 D2 B2 D2 B' U2 L2 B U' F2 R F D F R' U2 F R U2","0",""
"333","Normal","19870","1642694701458","D B2 U2 B2 R2 D' B2 D F2 R2 U B' D U2 F' D2 L U2 R2 F'","0",""
"333","Normal","19420","1642694738866","R' B2 R D F2 D2 R F' D' L' U R2 U' B2 L2 D2 B2 D' B2 U'","0",""
"333","Normal","14990","1642694772442","B' F2 R2 U2 B2 D2 F' R2 D B' L U B2 U2 F R U R' B'","0",""
"333","Normal","21530","1642694815321","U2 L F2 U2 L' R2 U2 R2 D2 R' U F U2 R2 U B2 U' F' U'","0",""
"333","Normal","20890","1642694852665","R2 D2 B2 D2 F R2 B2 U2 B' D' B U' F R F D2 B2 L' D F2","0",""
"333","Normal","20560","1642694953060","D F' R L U' L' F' L2 F' U R2 B L2 U2 F' D2 L2 F2 L2 B' U2","0",""
"333","Normal","22170","1642695001286","R2 B2 D' L2 F2 D' B2 L2 D2 R2 B D' R F' D2 U' L2 B' F2 D2","2",""
"333","Normal","20200","1642695055499","B2 D F2 D' L2 D' R2 B2 U2 R' D' R B L B' L2 F U L2","0",""
"333","Normal","15340","1642695094277","B D B2 U' L' D' R' U' L2 U2 B D2 R2 B U2 L2 B R2 U2","0",""
"333","Normal","15520","1642695136167","B2 F2 L D2 U2 L' B2 L R2 F L2 B2 U' L2 B R' U L' F2","0",""
"333","Normal","18670","1642695179450","R L B' L' U' D L F B2 L D B2 R2 L F2 U2 R D2 R2","0",""
"333","Normal","22680","1642695224029","R2 B' U2 B L2 F U2 L R' U2 B2 U' B' L2 D U2 B2 R'","0",""
"333","Normal","18260","1642695261561","D2 F2 L' F2 L2 R U2 L F2 U2 R' F L U' L2 U R2 U B F'","0",""
"333","Normal","19050","1642695304700","R2 D2 F2 R2 D U2 B2 U L2 U' B R D F L' U F2 U2 L F2","0",""
"333","Normal","20770","1642695346604","F2 D2 U2 L2 D B2 D' F U L' R' U2 B D' R2 F' D F","0",""
"333","Normal","19610","1642695385064","B' L U L U F R B2 D L2 U2 R2 L2 D' B2 R2 U' L2","0",""
"333","Normal","19980","1642695472434","B2 U B2 L2 D2 U B2 U2 F2 L2 F R' F2 U L2 D2 F D L' D2","0",""
"333","Normal","24420","1642756949390","F D2 B R2 B R2 F' L2 B D2 F2 L U L' R' B R' B' R F U","0",""
"333","Normal","23170","1642756995297","D2 U2 L F2 U2 R2 D2 R' F2 D B' R2 U F R D2 U' F L2 F2","0",""
"333","Normal","22410","1642757044047","F2 L2 R2 U' F2 R2 D' F2 D2 B2 U L B' F2 U' B F2 U' B' R' D'","0",""
"333","Normal","21570","1642757108699","L F D R' L' U D B' U F2 B2 L2 U2 D2 B2 R F2 L B2 L2","0",""
"333","Normal","20060","1642757483548","U' L B' D2 F' L B2 U F' L F2 U F2 U D2 L2 U' R2 B2","0",""
"333","Normal","18850","1642757578345","F U2 L2 B R2 F' L2 U2 B' F2 D U2 B2 R U2 L' B' L' B2 L","0",""
"444","Normal","100600","1642758606215","F U2 B D2 F D2 L2 B2 D B2 L U' B' D' R F2 B L B2 Uw2 Rw2 Fw2 U2 F' L2 D' F Rw2 F D' R2 Rw D2 R2 B2 D F2 Uw Rw' Fw2 Uw' U' Fw2 L","0",""
"444","Normal","82990","1642758758868","L' B2 F' R' F2 L R U' L' F' D2 F' D2 F' D2 R2 U2 D2 B Rw2 B2 D Rw2 D' F D2 Fw2 Uw2 B2 R2 B' U' Rw R' B' R' D2 Fw Rw' Fw2 Uw2 D R","0",""
"333","Normal","16320","1642759016795","B U2 B2 R2 U2 R2 U2 F2 L2 U B' F L D' F' R2 U F L' F2","0",""
"333","Normal","19980","1642759073113","L2 D2 L2 F2 U' B2 U2 L2 U2 R2 B2 R F' L2 F D L' B2 L2 D2","0",""
"333","Normal","23380","1642759143746","F' U R B L' B U' F2 D' B D2 F R2 F' U2 F' U2 R2 B'","0",""
"333","Normal","17130","1642759180120","D2 L2 D2 U2 R' D2 L R U2 F' L' R' B L D' U' F U2 L B2","0",""
"333","Normal","24650","1642759226619","U B2 F2 L2 U R2 D2 F2 R2 B2 U2 L' B D L R' U' B F2 R","0",""
"333","Normal","21480","1642759348241","B2 L2 D B2 D2 F2 U' B2 F' R F' L' F' R' F' R D L' D'","0",""
"333","Normal","24360","1642759399015","B F2 D2 L2 B L2 B D2 L2 U2 L' B R' D' R' U2 L U L","0",""
"333","Normal","11230","1642759457080","L2 U D2 B' U' F2 L F' U F' U2 R2 U B2 L2 F2 D' F2 D2","0",""
"333","Normal","19040","1642760171534","F2 L R B2 F2 L' F2 L' R2 F' R' B' F L' D R2 U' F2 D2 L2","0",""
"333","Normal","18010","1642760224384","D L2 D' B2 U2 L2 D' F2 D2 B F U' B' L B F' R' U B U'","0",""
"333","Normal","19000","1642760272592","L2 F L2 F D2 B' D2 U2 B L' R2 B' F2 U' B2 F L R U B","0",""
"333","Normal","23000","1642760326459","U2 F2 R2 F2 U' R2 D F2 U B2 L' B D2 F2 U' F' L2 R2 B' L'","0",""
"333","Normal","23160","1643105186942","U2 F2 R2 B U2 F' U2 F' U L2 D2 L' B' U2 B2 R B' D R2","0",""
"333","Normal","15750","1643105224330","F2 R2 D B L' D L2 B2 D L B' U2 F' L2 U2 D2 F2 U2 D2","0",""
"333","Normal","17550","1643105270656","B2 L F2 U2 L2 D2 R2 F' L' B2 R' D' R U' R B' U' R'","0",""
"333","Normal","19910","1643105314060","D2 F2 U2 F' D2 U2 F' D2 R2 D2 F2 L R U' F L U2 B L2 U'","0",""
"333","Normal","21310","1643105357244","R2 B F2 U2 R2 F D2 F' U2 R2 U' F2 D F' L' U L' R' B F' U","0",""
"333","Normal","22950","1643105402572","D2 L2 D F2 L2 F2 D L2 U' R2 U' B L' R2 F U' L R2 U2 R D'","0",""
"333","Normal","14920","1643105444938","D2 L2 B2 R2 B L2 F L2 B R' D2 F L' D2 U' F2 R2 U B L'","0",""
"333","Normal","19180","1643191819949","U' F2 B2 L B U' F U2 L' F' B U2 F L2 F' U2 L2 F' B2 R2","0",""
"333","Normal","19100","1643288178144","F' U' R' F D2 R2 B' L2 U L2 B' L2 B U2 D2 B2 R2 L2 U2 B","0",""
"333","Normal","20280","1643288216453","U2 B2 D R2 F2 U B2 L2 B2 L2 R D' U R' D2 R2 B' F' R","0",""
"333","Normal","19750","1643288253000","D2 U L2 U2 F2 L2 B2 L2 F' D L B2 D L2 R D' B' U2 R2","0",""
"333","Normal","16020","1643288284183","B' L2 F R2 D2 B' R2 B2 U' L' R' B2 D L2 D2 R' F R' U","0",""
"333","Normal","19700","1643288356362","D' L2 D2 B2 L2 B2 D F2 R2 D B U R B2 D2 B' U2 L' D2","0",""
"333","Normal","14980","1643288388796","D L' B L2 F' B' D' R2 B' L' U2 L' D2 L' D2 B2 R U2 F2 D2","0",""
"333","Normal","18310","1643288515894","L' F2 D2 L2 R F2 R U2 R F' U B D F R' U' B U2 F2","0",""
"333","Normal","24600","1643288558947","U2 L2 U2 R' B2 U2 R D2 L' F' L D L2 B R U' B L' D2 L","0",""
"333","Normal","18910","1643288600878","R D2 R' B2 R' B2 D2 B' R2 U' L F2 R' D2 L2 U' F2","0",""
"333","Normal","17340","1643288632229","D B' U2 R2 U' R' U' F' B U F2 D2 F' R2 L2 B R2 F' U2","0",""
"333","Normal","21570","1643288702526","B2 F2 D2 B2 L' R2 U2 R' D2 F' L F D B R' F U' B2 D F2","0",""
"333","Normal","17680","1643290752596","B2 L2 R2 U' L2 F2 U L2 D' F' U R2 D' L' R' B' L2 D U'","0",""
"333","Normal","21880","1643290792084","L D B' U' D' R' D' L' F' D B2 U2 F D2 F U2 D2 R2 L2 F'","0",""
"333","Normal","17960","1643290823956","L B2 L B2 F2 U2 L' R2 U2 R2 D L2 D' F2 U' L' B' L' U2 F'","0",""
"333","Normal","20310","1643290868049","B R2 B2 F' R2 U2 B D2 B2 D L B2 U F D' R U2 B' D2 B'","0",""
"333","Normal","24520","1643290911390","F D2 B L2 F' D2 B2 D2 U' B F2 L' U2 F' U2 F R' F' D2","0",""
"333","Normal","19700","1643291040682","L2 F2 D R2 F2 U2 L2 D B2 U L R U' B2 F L B R' D U2 R2","0",""
"333","Normal","17290","1643291084091","L U2 L B2 D L' U' R B' R' U2 R2 D B2 U' F2 R2 D L2 D2","0",""
"333","Normal","17610","1643291127878","B2 R U2 R2 B2 R B2 R U2 R' D L' U R' B R' B' L2 F' R","0",""
"333","Normal","17730","1643291165850","R2 F' U2 B' D F' B' R' U L F' R2 U2 L D2 L D2 R' U2 R2","0",""
"333","Normal","19530","1643291202241","B R' F2 L' B R B' D' F' L' B2 D2 L2 D' R2 U' L2 B2 D2","0",""
"333","Normal","15150","1643291238618","F B2 D' R L2 D B' R' U' D' F' D2 R2 F' U2 F L2 B L2 B","0",""
"333","Normal","18930","1643291325674","R B' D L2 B' R2 B2 R' F D2 R2 B2 U L2 U' F2 R2 U R2 D2","0",""
"333","Normal","21290","1643291417950","U2 R2 D2 B L2 R2 B2 L2 B' D R U F' L' D2 U B' R2 B2 D","0",""
"333","Normal","18630","1643291455170","R2 F L2 D2 B2 L2 F' R2 U2 F' U B2 D' B2 D2 R D2 B D' L","0",""
"333","Normal","22050","1643291508561","D B2 D2 L' F' R' F L2 U F' R' B L2 B R2 B L2 U2 B2 R2","0",""
"333","Normal","21250","1643291549972","R U2 L D2 U2 L' B2 L2 U2 B D U2 L' B2 U' R2 F2 L U2 F'","0",""
"333","Normal","16430","1643291620258","U L' F2 L' D' F2 B U' D' F' U2 R' B2 U2 R F2 D2 R U2 D2","0",""
"333","Normal","17420","1643291657322","B L2 D2 B2 D2 F' U2 F' R2 U B2 F' R F2 L B2 F2 R' B' D'","0",""
"333","Normal","18580","1643291714463","F R' B' D L U2 F U2 D2 R U R2 B2 U B2 D B2 D' R2 D","0",""
"333","Normal","24210","1643291758410","R2 F D2 B2 F R2 B' R2 U2 L U' L' F' L2 B R' B2 U2 R D'","0",""
"333","Normal","20880","1643291806243","F' B R2 L' U2 D' F R' F2 L' D R2 D' B2 R2 B2 D2 R2 D2 R2","0",""
"333","Normal","20560","1643291846137","B D2 B' R2 B' F2 U2 R2 F' R2 D R' U L B U2 F2 R' B U2","0",""
"333","OH","47860","1643291942180","U2 R2 B' R L' B D2 R' D2 R F2 R2 L2 U2 L2 U' L2","0",""
"333","OH","62140","1643292030137","U B2 F2 R2 F2 D' B2 U' F' R2 D R2 U2 F' L U F' R2 D'","0",""
"333","OH","56300","1643292111129","F2 R2 L U D' R B D F R F L2 B2 L2 U' R2 U2 L2 U' R2","0",""
"333","Normal","18730","1643292268598","B2 U' B2 R2 U' B2 D' L2 D' B2 D R' U' L2 R B' L B F R","0",""
"333","Normal","19620","1643292315580","B2 U2 L2 R2 B L2 F L2 F' L' B D L B' U' L D' L' R'","0",""
"333","Normal","20090","1643292362877","F B' U' R' F' R2 U' D L' U2 R2 F2 D' F2 L2 U F2 D2 F2","0",""
"333","Normal","18680","1643292412066","B' D2 B' U2 F R2 F' D2 L2 D' R U L2 B2 F2 D R' B L2","0",""
"333","Normal","15570","1643292469985","B' U2 B D2 F' U2 F2 R2 D2 L2 R' D2 L U' R' F2 D R' B R2","0",""
"333","Normal","21380","1643292515665","B2 L2 B2 F2 D B2 L2 D2 L2 R' B' U2 R U' R2 B L' U2 B F","0",""
"333","Normal","15550","1643292549752","D2 L' D2 L2 U2 B2 L F2 R2 U2 B' R D F R2 U' B2 R' F U2","0",""
"333","Normal","16510","1643292589527","F2 R F2 U2 R2 F2 R' D2 L2 D2 B2 F' L R2 F2 D' B F' L' R2","0",""
"333","Normal","18190","1643292633635","D2 F2 U2 R D2 L2 D2 R2 D B' D R D2 B2 D2 F R2 D' F","0",""
"333","Normal","17520","1643292690821","R2 F2 D U B2 U' L2 D2 F L2 R' U2 L2 D' L R2 U' B2","0",""
"333","Normal","18020","1643292737763","R2 U' L2 B2 U2 R2 U L2 R2 U R' U L' U F' R' D2 F D","0",""
"333","Normal","17710","1643292775155","B2 D' F L' D2 F2 R2 B' D' F' R2 F' B' R2 F U2 D2 B R2","0",""
"333","Normal","19380","1643292813669","F2 R U2 R D2 F2 D' L2 B' U' R' U2 F2 R' B2 R L2 B2 U2","0",""
"333","Normal","16880","1643292884737","D2 F2 R2 U B2 F2 U' L2 B' D' U L B' U F R2 U R' U'","0",""
"333","Normal","22270","1643293054607","B2 U2 B' L2 D2 F U2 R2 U2 L2 F' D' L D B D' L B F' U L","0",""
"333","Normal","20750","1643293098573","F' B R2 U' L' U' D2 L' F R' U2 L D2 L F2 L' F2 B2 L2","0",""
"333","Normal","18310","1643293171059","B R2 D2 U2 F' R2 D2 F' R2 U2 F' L' U F2 D L2 B F2 R D2 R","0",""
"333","Normal","16400","1643293244345","D' U2 B2 L2 R2 U2 L2 B2 U' F2 R D' L2 R' B U' L' R2 B2 L2","0",""
"333","Normal","20800","1643293292116","R' B2 F2 L' U2 R2 F2 U2 R' F R' F2 L U' F2 D' R' B' L2 R'","0",""
"333","Normal","18850","1643293336515","F' D2 F U2 L2 B' R2 D' U R2 D F U L D L' B' F'","0",""
"333","Normal","16560","1643293385070","F2 R2 U' F2 U2 R2 U L R D2 U' R2 D2 B' R' B U'","0",""
"333","Normal","19170","1643293428313","L F B2 R2 D' R' U R' F' L' D2 F2 D' B2 L2 D2 B2 D'","0",""
"333","Normal","21370","1643293518900","B2 L2 F' L2 F2 D2 R2 F L2 F' L' B' F2 D2 L' F L D U' B'","0",""
"333","Normal","22730","1643297506743","D2 R' F2 B R' F2 L U2 B R2 D' R2 F2 D2 L2 U2 L2 D B2 U","0",""
"333","Normal","19900","1643297556293","R' U2 B2 F2 L2 R D2 R B D2 F U2 R B2 D U' R2 F' R'","0",""
"333","Normal","18740","1643297614172","L F2 L' D2 U2 R' B2 L B L D' F2 U R B L2 F2 U' F","0",""
"333","Normal","18180","1643297655193","F2 R2 B2 F2 U L2 D' B2 U' F2 U2 F U2 L F' L2 D F U F U","0",""
"333","Normal","20230","1643297711092","R2 U2 L F2 R F2 D2 B2 R' B2 U2 F' D B' D2 B D' U L D2 R","0",""
"333","Normal","20050","1643297765759","F2 U2 R2 B2 L2 B2 D2 F' L2 U2 F2 R' U2 F D L2 B2 F R D' R","0",""
"333","Normal","20430","1643297821414","F2 D' L2 D2 F2 U' F2 L2 U B2 D2 R B2 F D2 R2 D2 U' R U' L'","0",""
"333","Normal","21260","1643297877638","U2 F2 L2 D2 L2 U2 F L2 U2 F2 L' F2 U' B2 U' L2 U L B D","0",""
"333","Normal","18020","1643297979574","L2 U' F2 R2 F2 L2 D' L2 D U R' U' F L2 U2 R2 U' B R' U2","0",""
"333","Normal","19420","1643298061177","D' F' U D2 B' R' F L B R F B' U2 B U2 L2 F' D2 F2 U2 F'","0",""
"333","Normal","17380","1643298104591","D2 F L2 D2 B L2 B2 L2 B L B D U2 F2 L D2 B2 D' F","0",""
"333","Normal","15370","1643298680295","D2 R' F2 R' F2 L2 F2 L F2 D' F' D' B' F L' D' F2 D' F","0",""
"333","Normal","20160","1643303533203","U2 F2 R2 D' F2 U F2 D' F2 R2 U2 L B' D2 F D2 F L' F' D2","0",""
"333","Normal","21150","1643303623944","D2 L2 U' R2 B2 R2 U F2 U2 R2 U F D2 R2 D' R D' U2 L D' F2","0",""
"333","Normal","21290","1643303674213","D' R' F2 U R' B D2 R D L B' R2 L2 U2 F2 R2 U' B2 D'","0",""
"333","Normal","17440","1643303719584","R2 F L2 B2 F' L2 B' U2 B U2 L R' B' D2 R' F2 D B L B'","0",""
"333","Normal","24400","1643379293091","F2 U2 R2 B2 D2 F2 D2 L' U2 B2 L' D R2 F U' R' U B2 D' B","0",""
"333","Normal","16270","1643379377546","B' U2 F U2 L2 F' L2 R2 F R2 F2 D F' D F' L' R' F R U F'","0",""
"333","Normal","21010","1643379414218","F2 U2 F' D2 F' L2 B' R2 D2 F2 D' B R2 B' D U' L' U2 L R","0",""
"333","Normal","18730","1643379448226","F2 D2 B2 U' B2 U' L2 D2 B2 F2 L2 B D' U2 F U2 L D' U B F'","0",""
"333","Normal","19770","1643379527512","L B2 R2 F2 U2 L F2 R D' L F L' U2 L' R B R2 U' L2","0",""
"333","Normal","16320","1643379561013","B R2 B D2 F' D2 L2 R2 U2 F2 L D' F U' R' B' D L2 R F","0",""
"333","Normal","17720","1643379595151","B F2 R2 U2 B2 L2 F' L U' L R2 U' L F' D2 F2 L F","0",""
"333","Normal","18330","1643379630716","B R D' R2 D' L' U R' D L' F2 B2 L' B2 R F2 D2 B2 R","0",""
"333","Normal","22080","1643379666433","D2 F2 R B2 U2 L2 U L' D' U2 F U' F2 L U' F R'","0",""
"333","Normal","16260","1643379703965","D2 F2 U' F2 D' L2 D2 B2 L R2 U' F' U2 F' R2 U F2 D' U2","0",""
"333","Normal","19830","1643379736784","U2 F2 D2 R2 D' R2 F2 R2 U2 B2 F2 R B' L D2 B2 L U' L D U'","0",""
"333","Normal","21420","1643379777262","R2 F2 U' R' L' D2 L D R B' U' L2 D B2 D F2 L2 B2 U2","0",""
"333","Normal","22050","1643379815455","U' R B' D' B2 L' F2 L D' B' U2 D2 L2 U2 R2 F' D2 B' U2 B2","0",""
"333","Normal","15130","1643379845309","L2 D' F2 U' R2 L F B2 D B2 U2 R' U2 B2 L2 U2 F2 D2 R'","0",""
"333","Normal","17280","1643379926108","L2 U' F' L2 F D2 L B U2 L F' D2 R2 F' L2 B D2 B2 D2","0",""
"333","Normal","15090","1643379958538","L2 B2 F2 D2 B2 L2 U' L2 B2 D L' F' U B2 D' F' R2 D2 B U2","0",""
"333","Normal","22800","1643379997982","B2 F2 U2 L B2 R U2 L' B F2 R' U B' R F D2 U B2 D","0",""
"333","Normal","14020","1643380041626","F' D2 U2 B F R2 F D2 F R2 D2 U R F L U' R F D2 U B'","0",""
"333","Normal","20570","1643380129992","F L' U2 L' F2 U' R F2 D B2 R2 U2 R2 U F2 R2 D2","0",""
"333","Normal","19400","1643380164054","U2 D R2 U R U' F' B' U L U' B2 U R2 D L2 U' B2","0",""
"333","Normal","18380","1643383668659","B D2 L2 D2 B R2 F' U2 B' R2 F D L U2 B U' R D' B2 R'","0",""
"333","Normal","21770","1643383711516","L2 U2 F R2 U2 B' L2 R2 B2 D' L' D2 L B L2 B' F R' D R","0",""
"333","Normal","15780","1643383743442","D L2 B2 U R D' L2 F2 R' B R L D2 R2 B2 U2 B2 L U2","0",""
"333","Normal","17040","1643383779188","B' L2 D2 L2 F L2 F2 L2 D F' D' R F2 L F2 L2 D' F' L'","0",""
"333","Normal","22690","1643383818603","L2 U2 R2 U2 B F2 R2 F R B' L' D' R2 U' L' F' L' F R","0",""
"333","Normal","22070","1643383864455","D2 L' F2 R U2 L R B2 L' B2 F2 D L' U L B' U L' B R2","0",""
"333","Normal","19280","1643383908602","U2 R2 D' L U2 D2 F U' R' L' U' F D2 F2 L2 U2 L2 F B'","0",""
"333","Normal","18000","1643383945097","L2 D B2 L2 F2 R2 U2 L2 D R' D2 L U2 B' D' U B2 D' F' D'","0",""
"333","Normal","20950","1643383985287","F2 L2 D2 L2 R2 F' U2 B2 F' U2 L' D2 F' D' F' U' B' F' L R2","0",""
"333","Normal","14590","1643384016127","B2 F2 R2 D2 F2 L' D2 F2 U' L2 F L' R' B L' F' U2 R2 D2","0",""
"333","Normal","16550","1643384052974","D' B2 L2 D U2 L2 R2 B2 D2 L' B2 F L' F' U F2 U F'","0",""
"333","Normal","16010","1643384084463","B2 D2 L' D2 L2 F2 U2 R F2 U2 B' D' F D' L B D' B D2","0",""
"333","Normal","16630","1643384118372","L2 D2 U2 F2 R U2 B2 R' D2 R' U' B' L F U2 B2 L' D' B2 F2","0",""
"333","Normal","19880","1643619993461","F' D' R' L2 U F2 R' D R B' D' L2 D R2 D' R2 U2 R2 F2","0",""
"333","Normal","14870","1643620042337","U2 R' B2 L2 F2 D2 L B D' L' D2 F R' F R B' L' D2","0",""
"333","Normal","20410","1643620084849","U' D2 F D' B D2 R' D' F' L' D2 F2 R2 F' L2 F U2 L2 F U2","0",""
"333","Normal","20270","1643620130386","D2 R D2 B2 L2 U2 F2 U2 B L' B' F2 L' F2 D' F2 U L2 U2","0",""
"333","Normal","17520","1643620213155","L2 U2 B2 R2 U' R2 D' L2 D' F' D' U F' R U' L F' R U' R'","0",""
"333","Normal","17070","1643620374854","F2 D U2 F2 U' R2 U' R2 D2 B2 L B2 F2 L' F R U' L U' F'","0",""
"333","Normal","17380","1643620416794","L F' D2 F2 U2 L' F D' F B L' D2 B2 D L2 D2 R2 U","0",""
"333","Normal","17990","1643639630020","B2 D B2 U' R2 B2 U L2 B2 R2 U L' D' F2 D U' B D' B2 D'","0",""
"333","Normal","18870","1643639732193","F R2 B' R2 F2 L2 U2 R2 D2 L U' B2 U R F' D' L' U' F2","0",""
"333","Normal","16850","1643639854043","U2 R2 D2 F2 R2 D' L2 U' R2 U R U' R D2 R2 B' R' D2","0",""
"333","Normal","17690","1643639967358","L2 R2 F' R2 D2 F' L2 U2 B' U F' D R F2 D2 U B' D'","0",""
"333","Normal","12450","1643640082407","R2 U2 D2 F L2 U' R B2 U2 R' D' R2 L2 F R2 F' L2 B2 U2","0",""
"333","Normal","18840","1643651605529","D2 F2 L D2 L2 U2 R B2 R2 U2 B2 U' F2 U' B' L2 B F2 L2 R'","0",""
"333","Normal","21150","1643651641836","R2 D2 L2 F2 D2 B' U2 F R2 F L2 U L B F U R2 B2 U2 R2","0",""
"333","pll spamming","51170","1644218949191","U F2 L2 U B2 F2 R2 F2 R2 D2 L' B L2 U2 L U' L B' R2 U2","0",""
"333","Normal","21640","1644228481550","B2 D' F2 L2 F2 U2 B2 D B2 R D2 R' U R' B' R D F2 R","0",""
"333","Normal","17140","1644228564555","R B D2 R2 U2 R2 U' F' L' D' L U2 L2 B2 D' B2 U D2 L2","0",""
"333","Normal","18230","1644228601408","R' D R2 U B' R2 L U' R' U B L2 F2 R2 B' R2 D2 B' U2 L2 B","0",""
"333","Normal","19170","1644246707630","U2 F2 R2 U L2 D B2 U' B2 L2 D' R' U' B' D' R B2 R D2 U'","0",""
"333","Normal","21680","1644246752573","B2 D2 L' R' U2 L' D2 B2 U2 F2 R' U' B2 R U B D' R2 B2 F U2","0",""
"333","Normal","16120","1644246788215","L2 D2 R2 U B2 D2 L2 U F2 U R2 B' R' D U' L2 D' F2 R F","0",""
